개최예정연도,개최시작예정일자,개최종료예정일자,개최주기,해외전시회명,전시장명,개최국가명,개최도시명,산업분야수,산업분야,참가기업수,협약수행기관수,참가국가수,참가업체수,참관인수,개별참가업체수,담당무역관
2020,2020-07-20,2020-07-23,매년,2020 요르단 암만 건축 전시회 [JORDAN BUILD](취소),Amman Int''l Motors Show Center,요르단,암만,3,"건축&기자재, 생활용품&가구, 기계&장비",0,0,0,0,0,0,암만무역관
2020,2020-07-20,2020-07-21,매년,2020 미국 뉴욕 기능성 섬유 전시회,Jacob K. Javits Convention Center,미국,뉴욕,1,패션&섬유,0,0,0,0,0,0,뉴욕무역관
2020,2020-07-18,2020-07-21,,2020 중국 광저우 국제 가구 전시회(연기),China Import&Export Fair Complex,중국,광저우,1,생활용품&가구,0,0,0,0,0,0,
2020,2020-07-18,2020-07-20,매년,2020 영국 맨체스터 가구 전시회,Manchester Central Convention Centre,영국,맨체스터,3,"건축&기자재, 생활용품&가구, 문구&선물",0,0,0,0,0,0,
2020,2020-07-18,2020-07-19,매년,2020 오스트레일리아 브리스베인 직업 & 교육 전시회 [TSXPO & QWSE],Brisbane Showgrounds,호주,브리즈번,2,"금융&비즈니스서비스, 기타",0,0,0,0,0,0,시드니무역관
2020,2020-07-17,2020-07-20,매년,2020 대만 (타이완) 타이중 차·커피·베이커리 전시회 [TCFB],Greater Taichung International Expo Center,대만 (타이완),타이중,1,식품&음료,0,0,0,0,0,0,타이베이무역관
2020,2020-07-17,2020-07-19,매년,2020 케냐 나이로비 미용 전시회,Sarit Centre Expo Centre,케냐,나이로비,1,뷰티&미용용품,0,0,0,0,0,0,나이로비무역관
2020,2020-07-17,2020-07-19,매년,2020 파키스탄 카라치 종합 박람회 [ITIF ASIA],Karachi Expo Center,파키스탄,카라치,3,"자동차, 전기전자&반도체, 전력&에너지",0,0,0,0,0,0,카라치무역관
2020,2020-07-16,2020-10-30,,2020 이탈리아 피렌체 섬유 전시회 [Pitti Immagine Filati] (온라인 전환),Fortezza da Basso,이탈리아,피렌체,1,패션&섬유,0,0,0,0,0,0,밀라노무역관
2020,2020-07-16,2020-07-19,매년,2020 말레이시아 쿠알라룸푸르 플라스틱 몰드 및 염색 전시회 [M'SIA-PLAS],Putra World Trade Center(PWTC),말레이시아,쿠알라룸푸르,1,기계&장비,0,0,0,0,0,0,쿠알라룸푸르무역관
2020,2020-07-16,2020-07-18,매년,2020 말레이시아 쿠알라룸푸르 리테일 프랜차이즈 전시회 [MIRF],Kuala Lumpur Convention Centre (KLCC),말레이시아,쿠알라룸푸르,2,"식품&음료, 생활용품&가구",0,0,0,0,0,0,쿠알라룸푸르무역관
2020,2020-07-16,2020-07-18,매년,2020 중국 광저우 아시아 아로마틱 산업 전시회,China Import and Export Fair Complex(Canton Fair Complex),중국,광저우,1,기타,0,0,0,0,0,0,광저우무역관
2020,2020-07-16,2020-07-17,매년,2020 홍콩 창업 전시회 (온라인),홍콩전시컨벤션센터 HKCEC,홍콩,홍콩,1,금융&비즈니스서비스,0,0,0,0,0,0,홍콩무역관
2020,2020-07-15,2020-07-19,매년,2020   오스트리아 빈 유럽 방사선 전시회 [ECR],Austria Center Vienna,오스트리아,빈,3,"의료&제약, 기계&장비, 바이오",2,0,0,0,0,0,빈무역관
2020,2020-07-15,2020-07-17,매년,2020 중국 상하이 건축 에너지 절약 및 신형 건축자재 전시회,"Shanghai New International Expo Centre (SNIEC),",중국,상하이,2,"건축&기자재, 기계&장비",0,0,0,0,0,0,상하이무역관
2020,2020-07-15,2020-07-17,매년,"2020   중국 상하이 건축 보온, 외벽 신재 및 에너지 절약 전시회 [ES BUILD]","Shanghai New International Expo Centre (SNIEC),",중국,상하이,3,"건축&기자재, 전력&에너지, 기계&장비",0,0,0,0,0,0,상하이무역관
2020,2020-07-15,2020-07-17,매년,2020 중국 상하이 다이 캐스팅 전시회,Shanghai  New International Expo Center,중국,상하이,1,기계&장비,0,0,0,0,0,0,상하이무역관
2020,2020-07-15,2020-07-17,매년,2020 중국 상하이 건축 에너지 절약 및 신형 건축자재 전시회,"Shanghai New International Expo Centre (SNIEC),",중국,상하이,2,"건축&기자재, 기계&장비",0,0,0,0,0,0,상하이무역관
2020,2020-07-14,2020-07-18,매년,"2020 말레이시아 쿠알라룸푸르 코팅,부식관리 전시회",Putra World Trade Center(PWTC),말레이시아,쿠알라룸푸르,3,"건축&기자재, 기계&장비, 화학&나노",0,0,0,0,0,0,쿠알라룸푸르무역관
2020,2020-07-14,2020-07-17,,2020 미국 올랜도 낚시용품 전시회 [ICAST] (온라인),Orange County Convention Center,미국,올랜도,2,"건강&스포츠, 레저&관광",2,0,0,0,0,0,달라스무역관
2020,2020-07-14,2020-07-16,,2020 미국 뉴욕 스핀 전시회 [SPIN],Brooklyn Expo Center,미국,뉴욕,1,패션&섬유,0,0,0,0,0,0,뉴욕무역관
2020,2020-07-14,2020-07-16,매년,2020 중국 광저우 수처리 기술 및 설비 전시회,Poly World Trade Center,중국,광저우,1,환경&폐기물,0,0,0,0,0,0,광저우무역관
2020,2020-07-14,2020-07-16,,2020 미국 뉴욕 스핀 전시회 [SPIN],Brooklyn Expo Center,미국,뉴욕,1,패션&섬유,0,0,0,0,0,0,뉴욕무역관
2020,2020-07-14,2020-07-15,매년,2020 영국 런던 캐주얼 다이닝 쇼(취소),"ExCel, London",영국,런던,3,"식품&음료, 건강&스포츠, 레저&관광",0,0,0,0,0,0,
2020,2020-07-13,2020-07-17,기타,2020 미국 샌디에이고 사용자 전시회 [ESRI],San Diego Convention Center,미국,샌디에이고,1,정보통신기술(IT)&S/W,0,0,0,0,0,0,로스앤젤레스무역관
2020,2020-07-13,2020-07-16,매년,2020 미국 포트워스 물 전시회 [Texas Water] (온라인 개최),Fort Worth Convention Center,미국,포트워스,1,환경&폐기물,0,0,0,0,0,0,달라스무역관
2020,2020-07-13,2020-07-15,매년,2020 미국 시카고 식품 과학 전시회 [IFT Food Expo] (온라인),McCormick Place,미국,시카고,1,식품&음료,0,0,0,0,0,0,시카고무역관
2020,2020-07-13,2020-07-14,매년,2020 일본 도쿄 푸드 테크놀로지 전시회,도쿄 빅사이트,일본,도쿄,3,"식품&음료, 건강&스포츠, 레저&관광",2,0,0,0,0,0,도쿄무역관
2020,2020-07-11,2020-07-26,매년,2020 파라과이 아순시온 농축산품 및 공산품 전시회 [EXPO2020] (취소),Asociacion Rural del Paraguay,파라과이,아순시온,2,"국가종합전시회, 농수산&임업",0,0,0,0,0,0,아순시온무역관
2020,2020-07-11,2020-07-13,매년,"2020 인도네시아 자카르타 화학, 기계, 공정, 기술 전시회 [INACHEM]",Jakarta International Expo Kemayoran,인도네시아,자카르타,2,"기계&장비, 화학&나노",0,0,0,0,0,0,자카르타무역관
2020,2020-07-11,2020-07-13,매년,"2020 인도네시아 자카르타 스마트 빌딩, 스마트 시티 전시회 [ISBSW]",Jakarta International Expo Kemayoran,인도네시아,자카르타,2,"건축&기자재, 전력&에너지",0,0,0,0,0,0,자카르타무역관
2020,2020-07-11,2020-07-12,기타,2020 오스트레일리아 브리스베인 피트니스 전시회 [Fitness Show],"Brisbane Convention & Exhibition Centre, South Bank",호주,브리즈번,1,건강&스포츠,0,0,0,0,0,0,시드니무역관
2020,2020-07-11,2020-07-12,매년,2020 미국 포틀랜드 앤티크 수집품 전시회,Portland Expo Center,미국,포틀랜드,5,"쥬얼리, 건축&기자재, 생활용품&가구, 문구&선물, 유리&광학",0,0,0,0,0,0,뉴욕무역관
2020,2020-07-10,2020-07-19,매년,2020   중국 장춘(창춘) 자동차 전시회,창춘국제컨벤션센터,중국,장춘(창춘),1,자동차,0,0,7,124,293000,0,
2020,2020-07-10,2020-07-13,매년,2020 대만 (타이완) 타이베이 애완동물(반려동물) 용품 전시회,Taipei World Trade Center Nangang Exhibition Hall,대만 (타이완),타이베이,1,동물&애완용품,0,0,0,0,0,0,타이베이무역관
2020,2020-07-10,2020-07-12,매년,2020 미국 마이애미 펜 전시회,double tree,미국,마이애미,1,문구&선물,0,0,0,0,0,0,뉴욕무역관
2020,2020-07-10,2020-07-12,매년,2020 미국 플로리다 코믹콘 전시회,Tampa Convention Center,미국,플로리다,2,"문화콘텐츠&미디어, 유아·아동&교육&임산부",0,0,0,0,0,0,뉴욕무역관
2020,2020-07-10,2020-07-12,매년,2020 말레이시아 쿠알라룸푸르 가정용품 전시회 [MHF],The Mid Valley Exhibition Center,말레이시아,쿠알라룸푸르,1,생활용품&가구,0,0,0,0,0,0,쿠알라룸푸르무역관
2020,2020-07-09,2020-07-12,매년,"2020 베트남 다낭 의료, 제약 전시회",Da Nang International Exhibition Fair Center,베트남,다낭,2,"의료&제약, 바이오",0,0,0,0,0,0,
2020,2020-07-09,2020-07-11,매년,2020 중국 상하이 미용박람회 [CBE],"Shanghai New International Expo Centre (SNIEC),",중국,상하이,1,뷰티&미용용품,1,0,18,3600,500000,0,상하이무역관
2020,2020-07-09,2020-07-11,매년,"2020 나이지리아 라고스 냉장, 냉동산업 전시회 [HVAC]",Landmark Event Center,나이지리아,라고스,2,"전력&에너지, 기계&장비",0,0,0,0,0,0,라고스무역관
2020,2020-07-09,2020-07-11,매년,2020 중국 베이징 호텔용품 전시회 [HHE],China International Exhibition Center,중국,베이징,2,"식품&음료, 유리&광학",0,0,0,0,0,0,베이징무역관
2020,2020-07-09,2020-07-11,매년,2020  중국 상하이 국제 미용화장품 전시회 - 홍차오 (연기),National Exhibition and Convention Center (Shanghai Hongqiao),중국,상하이,1,뷰티&미용용품,0,0,0,0,0,0,
2020,2020-07-08,2020-07-12,,2020 미국 아나하임 운동용품 전시회 [IDEA],Anaheim Convention Center,미국,아나하임,3,"건강&스포츠, 레저&관광, 의료&제약",0,0,0,0,0,0,로스앤젤레스무역관
2020,2020-07-08,2020-07-11,매년,2020 중국 광저우 건축 장식 전시회 [CBD],CECF (Pazhou) Complex,중국,광저우,2,"건축&기자재, 생활용품&가구",0,0,0,0,0,0,광저우무역관
2020,2020-07-08,2020-07-10,매년,"2020 인도 뭄바이 가정직물, 가구, 가정용품 전시회 [HGH India] (취소)",Bombay Exhibition Centre,인도,뭄바이,2,"건축&기자재, 생활용품&가구",0,0,0,0,0,0,뭄바이무역관
2020,2020-07-08,2020-07-10,매년,2020 중국 베이징 군대용품 전시회 [MCIE CHINA],China National Convention Center,중국,베이징,1,기타,0,0,0,0,0,0,베이징무역관
2020,2020-07-08,2020-07-10,기타,2020 인도네시아 자카르타 가축 전시회,Balai Sidang Jakarta Convention Center,인도네시아,자카르타,1,농수산&임업,1,0,0,0,0,0,자카르타무역관
2020,2020-07-08,2020-07-10,매년,"2020 멕시코 멕시코시티 광고 전시회 (취소, 온라인 대체)",Centro Banamex,멕시코,멕시코시티,2,"문화콘텐츠&미디어, 정보통신기술(IT)&S/W",0,0,0,0,0,0,멕시코시티무역관
2020,2020-07-07,2020-07-09,매년,2020 말레이시아 쿠알라룸푸르 건강관리 전시회,Kuala Lumpur Convention Centre (KLCC),말레이시아,쿠알라룸푸르,3,"건강&스포츠, 의료&제약, 바이오",3,0,0,0,0,0,쿠알라룸푸르무역관
2020,2020-07-07,2020-07-09,매년,2020 인도 뉴델리 스마트시티 전시회,Pragati Maidan Exhibition Complex,인도,뉴델리,5,"금융&비즈니스서비스, 생활용품&가구, 정보통신기술(IT)&S/W, 전기전자&반도체, 기계&장비",0,0,0,0,0,0,뉴델리무역관
2020,2020-07-07,2020-07-09,매년,2020   인도 뉴델리 정보통신기술 전시회,Pragathi Maiden,인도,뉴델리,3,"정보통신기술(IT)&S/W, 전기전자&반도체, 기계&장비",0,0,0,0,0,0,뉴델리무역관
2020,2020-07-07,2020-07-08,매년,2020 독일 뉴렌버그 동력기술 전시회 [PCIM Europe] (온라인),Messezentrum Nuernberg,독일,뉴렌버그,1,전력&에너지,0,0,0,0,0,0,뮌헨무역관
2020,2020-07-06,2020-07-07,매년,2020 이스라엘 텔아비브 보석산업 전시회 [JOVELLA],Avenue Convention & Events Center,이스라엘,텔아비브,3,"쥬얼리, 문구&선물, 기타",0,0,0,0,0,0,텔아비브무역관
2020,2020-07-05,2020-07-08,매년,"2020 이란 테헤란 가축, 가금류, 낙농업 관련 전시회 [Iran Plex]",Tehran International Permanent Fair Ground,이란,테헤란,1,농수산&임업,0,0,0,0,0,0,테헤란무역관
2020,2020-07-04,2020-07-06,매년,2020 독일 프랑크푸르트 소비재 전시회 [Tendence],Messe Frankfurt,독일,프랑크푸르트,2,"건축&기자재, 생활용품&가구",1,0,0,0,0,0,프랑크푸르트무역관
2020,2020-07-03,2020-07-05,매년,2020 스리랑카 콜롬보 애견 용품 전시회 [VET Expo],Bandaranaike Memorial International Conference Hall,스리랑카,콜롬보,1,농수산&임업,0,0,0,0,0,0,콜롬보무역관
2020,2020-07-03,2020-07-05,매년,2020 중국 상하이 전자 생산 설비전,"Shanghai New International Expo Centre (SNIEC),",중국,상하이,1,기계&장비,1,0,0,0,0,0,상하이무역관
2020,2020-07-03,2020-07-05,매년,2020 중국 상하이 전자 전시회,"Shanghai New International Expo Centre (SNIEC),",중국,상하이,1,전기전자&반도체,0,0,0,0,0,0,상하이무역관
2020,2020-07-03,2020-07-05,매년,"2020 중국 상하이 응용 레이저,광전기술 전시회","Shanghai New International Expo Centre (SNIEC),",중국,상하이,2,"기계&장비, 유리&광학",0,0,0,0,0,0,상하이무역관
2020,2020-07-03,2020-07-05,매년,2020 캐나다 몬트리올 코믹콘 전시회,Palais des Congre de Montreal,캐나다,몬트리올,3,"문화콘텐츠&미디어, 문구&선물, 유아·아동&교육&임산부",0,0,0,0,0,0,토론토무역관
2020,2020-07-03,2020-07-05,매년,2020 중국 충칭 중서부 의료기기 전시회 [CWMEE],Chongqing International Convention & Exhibition Center - 중경국제회의전람중심,중국,충칭,2,"건강&스포츠, 의료&제약",0,0,0,0,0,0,충칭무역관
2020,2020-07-03,2020-07-05,매년,2020 중국 상하이 국제 헬스 전시회(연기),"Shanghai New International Expo Centre (SNIEC),",중국,상하이,2,"건강&스포츠, 레저&관광",0,0,0,0,0,0,
2020,2020-07-03,2020-07-05,매년,2020 중국 베이징 교육장비 및 지혜 교육전시회 [CIEOE],China National Convention Center,중국,베이징,2,"금융&비즈니스서비스, 유아·아동&교육&임산부",1,0,0,0,0,0,베이징무역관
2020,2020-07-03,2020-07-05,매년,2020 미국 덴버 만화 전시회,Colorado Convention Center,미국,덴버,2,"문화콘텐츠&미디어, 유아·아동&교육&임산부",0,0,0,0,0,0,뉴욕무역관
2020,2020-07-03,2020-07-05,매년,2020 영국 런던 자전거 쇼(연기),ExCel Exhibition Centre,영국,런던,2,"건강&스포츠, 레저&관광",1,0,0,0,0,0,
2020,2020-07-02,2020-07-05,,2020 미국 피츠버그 의인화 캐릭터 전시회 [Anthrocon 추가요망],David L. Lawrence Convention Center,미국,피츠버그,2,"문화콘텐츠&미디어, 유아·아동&교육&임산부",0,0,0,0,0,0,뉴욕무역관
2020,2020-07-02,2020-07-04,매년,2020 미얀마 양곤 플라스틱 전시회 [Complast Myanmar],Tatmadaw Hall,미얀마,양곤,1,화학&나노,0,0,0,0,0,0,양곤무역관
2020,2020-07-02,2020-07-04,격년,2020 스페인 마드리드 치과기기 및 서비스 전시회 [EXPODENTAL] (취소),IFEMA,스페인,마드리드,2,"의료&제약, 바이오",2,0,0,0,0,0,마드리드무역관
2020,2020-07-01,2021-07-04,매년,요르단 암만  Bint Baladi Expo,Zara Expo&Auditorium,요르단,암만,5,"문화콘텐츠&미디어, 패션&섬유, 쥬얼리, 뷰티&미용용품, 문구&선물",0,0,0,0,0,0,암만무역관
2020,2020-07-01,2020-07-31,격년,2020 가나 아크라 아프리카 물& 서아프리카 건축건설 전시회 [WAWABC],Kempinski Hotel Gold Coast City Accra,가나,아크라,3,"건축&기자재, 생활용품&가구, 환경&폐기물",0,0,0,0,0,0,아크라무역관
2020,2020-07-01,2020-07-31,매년,2020 과테말라 가구 전시회 (취소),Hotel Gran Tikal Futura(Convention and Expo Center),과테말라,과테말라,1,생활용품&가구,0,0,0,0,0,0,과테말라무역관
2020,2020-07-01,2020-07-31,매년,2020 말레이시아 쿠알라룸푸르 건강 전시회 [APHM],Kuala Lumpur Convention Centre (KLCC),말레이시아,쿠알라룸푸르,2,"의료&제약, 바이오",0,0,0,0,0,0,쿠알라룸푸르무역관
2020,2020-07-01,2020-07-31,매년,2020 중국 서안 실크로드 전시회,QuJiang International Conference & Exhibition Center,중국,서안,3,"패션&섬유, 생활용품&가구, 기계&장비",0,0,0,0,0,0,시안무역관
2020,2020-07-01,2020-07-31,매년,2020 프랑스 파리 IT 전시회 [IT Partners] (취소),Disneyland Paris,프랑스,파리,1,정보통신기술(IT)&S/W,0,0,0,0,0,0,파리무역관
2020,2020-07-01,2020-07-31,매년,2020 이집트 카이로 의료 기술 전시회,Egypt International Exhibition Center - EIEC,이집트,카이로,2,"의료&제약, 바이오",0,0,0,0,0,0,카이로무역관
2020,2020-07-01,2020-07-31,,2020 미국 뉴욕 섬유 전시회 [TexWorld],Jacob K. Javits Center,미국,뉴욕,2,"패션&섬유, 생활용품&가구",0,0,13,529,10000,0,뉴욕무역관
2020,2020-07-01,2020-07-13,매년,2020 탄자니아 다레살람 종합 전시회 [DITF],Dar es salaam International Trade Fair - Sabasaba,탄자니아,다레살람,16,"패션&섬유, 뷰티&미용용품, 식품&음료, 금융&비즈니스서비스, 농수산&임업, 건축&기자재, 생활용품&가구, 문구&선물, 건강&스포츠, 레저&관광, 방위산업, 기계&장비, 화학&나노, 유리&광학, 금속&광물, 기타",0,0,7,2880,400000,0,다레살람무역관
2020,2020-07-01,2020-07-04,격년,2020 오스트레일리아 시드니 목공 전시회 [AWISA],ICC SYDNEY - Sydney Convention and Exhibition Centre,호주,시드니,2,"생활용품&가구, 기계&장비",0,0,0,0,0,0,시드니무역관
2020,2020-07-01,2020-07-04,매년,2020 중국 상하이 지능 공장 전시회 [SIA],Shanghai National Convention& Exhibition Center,중국,상하이,2,"금융&비즈니스서비스, 기계&장비",0,0,0,0,0,0,상하이무역관
2020,2020-07-01,2020-07-03,매년,"2020 중국 광저우 자동차용품, 부품 및 애프터 서비스 전시회 [CIAACE Guangzhou]",China Import and Export Fair Complex(Canton Fair Complex),중국,광저우,1,자동차,1,0,0,0,0,0,광저우무역관
2020,2020-07-01,2020-07-03,,2020 중국 광저우 와인 전시회,China Import&Export Fair Complex,중국,광저우,1,식품&음료,0,0,0,0,0,0,광저우무역관
2020,2020-06-30,2020-07-03,매년,2020 말레이시아 쿠알라룸푸르 가구 전시회 [MIFF],Putra World Trade Center(PWTC),말레이시아,쿠알라룸푸르,1,생활용품&가구,1,0,0,0,0,0,쿠알라룸푸르무역관
2020,2020-06-30,2020-07-03,매년,2020 러시아 모스크바 제과 제빵 전시회 [MODERN BAKERY MOSCOW],Expocenter,러시아,모스크바,2,"식품&음료, 기계&장비",0,0,0,0,0,0,모스크바무역관
2020,2020-06-30,2020-07-02,매년,2020 중국 광저우 인쇄 공업 전시회 [PFP],China Import&Export Fair Complex,중국,광저우,1,문구&선물,0,0,0,0,0,0,광저우무역관
2020,2020-06-30,2020-07-02,매년,2020 중국 광저우 포장 공업 전시회,China Import and Export Fair(Canton Fair Complex),중국,광저우,1,기계&장비,0,0,0,0,0,0,광저우무역관
2020,2020-06-30,2020-07-02,격년,2020 스페인 마드리드 제약업 전시회 [INFARMA MADRID] (취소),IFEMA,스페인,마드리드,2,"의료&제약, 바이오",0,0,0,0,0,0,마드리드무역관
2020,2020-06-30,2020-07-02,매년,2020 중국 상하이 모바일 전시회 [MWC SHANGHAI],Shanghai New International Expo Center(SNIEC),중국,상하이,2,"정보통신기술(IT)&S/W, 전기전자&반도체",0,0,0,0,0,0,상하이무역관
2020,2020-06-30,2020-07-02,매년,2020 중국 상하이 모바일 전시회 [MWC SHANGHAI] (온라인),Shanghai New International Expo Center(SNIEC),중국,상하이,4,"문화콘텐츠&미디어, 생활용품&가구, 정보통신기술(IT)&S/W, 전기전자&반도체",0,0,0,0,0,0,상하이무역관
2020,2020-06-30,2020-07-02,매년,2020 중국 청두 생태환경보호 전시회,중국서부국제박람성/中國四部國際博覽城/International Exhibition Center of Western China International Expo City,중국,청두,1,환경&폐기물,0,0,0,0,0,0,청두무역관
2020,2020-06-30,2020-07-02,,2020 독일 베를린 친환경 섬유 전시회 [Neonyt],Berlin Tempelhof Airport,독일,베를린,3,"패션&섬유, 쥬얼리, 뷰티&미용용품",0,0,0,0,0,0,함부르크무역관
2020,2020-06-29,2020-07-31,기타,2020 CIS 온라인 한국상품전,Riyadh Front,대한민국,,2,"국가종합전시회, 기타",0,0,0,0,0,0,모스크바무역관
2020,2020-06-28,2020-06-30,매년,2020 중국 충칭 녹색 건축인테리어 재료 전시회,Chongqing International Convention & Exhibition Center - 중경국제회의전람중심,중국,충칭,2,"건축&기자재, 생활용품&가구",0,0,0,0,0,0,충칭무역관
2020,2020-06-28,2020-06-30,매년,2020 미국 뉴욕 식품 전시회 [Fancy food show 변경요망],Jacob K. Javits Center,미국,뉴욕,1,식품&음료,3,0,0,0,0,0,뉴욕무역관
2020,2020-06-27,2020-06-29,매년,2020 중국 상하이 반도체 전시회 [semicon china 2020],Shanghai  New International Expo Center,중국,상하이,2,"전기전자&반도체, 기계&장비",6,0,21,862,100000,0,상하이무역관
2020,2020-06-27,2020-06-29,매년,"2020 미국 라스베가스 미용, 화장 및 스파 컨퍼런스 전시회 [IECSC]",Las Vegas Convention Center,미국,라스베가스,1,뷰티&미용용품,10,0,0,0,0,0,로스앤젤레스무역관
2020,2020-06-27,2020-06-29,매년,2020   중국 상하이 플렛 디스플레이 무역 전시회 [FPD CHINA],"Shanghai New International Expo Centre (SNIEC),",중국,상하이,1,전기전자&반도체,1,0,4,1000,100000,0,상하이무역관
2020,2020-06-25,2020-06-28,매년,2020 모로코 카사블랑카 가정용품 전시회 [Morocco Home] (취소),Office des Foires et Expositions de Casablanca (OFEC),모로코,카사블랑카,2,"패션&섬유, 생활용품&가구",0,0,0,0,0,0,카사블랑카무역관
2020,2020-06-25,2020-06-27,매년,2020 파키스탄 카라치 국제 섬유/의류기계 전시회(연기),Karachi Expo Center,파키스탄,카라치,4,"패션&섬유, 쥬얼리, 뷰티&미용용품, 기계&장비",0,0,0,0,0,0,
2020,2020-06-24,2020-06-27,매년,2020 불가리아 소피아 가구산업 전시회 [Technomebel & World of Furniture],International Expo Center,불가리아,소피아,1,생활용품&가구,0,0,0,0,0,0,소피아무역관
2020,2020-06-24,2020-06-25,매년,"2020 영국 런던 건강, 사회 복지 전시회 [HPC]",ExCeL Exhibition Centre,영국,런던,3,"건강&스포츠, 의료&제약, 바이오",0,0,0,0,0,0,런던무역관
2020,2020-06-24,2020-06-25,격년,2020 독일 뉴렌버그 산업용 절연 물질 및 기술 전시회 [IEX] (취소),Messezentrum Nuernberg,독일,뉴렌버그,3,"전력&에너지, 기계&장비, 금속&광물",0,0,0,0,0,0,뮌헨무역관
2020,2020-06-23,2020-06-25,기타,2020 말레이시아 쿠알라룸푸르 보안 및 화재 안전 전시회,Malaysia International Trade and Exhibition Centre(MITEC),말레이시아,쿠알라룸푸르,1,방위산업,0,0,0,0,0,0,쿠알라룸푸르무역관
2020,2020-06-23,2020-06-25,기타,2020 말레이시아 쿠알라룸푸르 승강기 전시회,Malaysia International Trade and Exhibition Centre(MITEC),말레이시아,쿠알라룸푸르,1,기계&장비,0,0,0,0,0,0,쿠알라룸푸르무역관
2020,2020-06-23,2020-06-25,매년,2020 말레이시아 쿠알라룸푸르 아세안 에너지,Malaysia International Trade and Exhibition Centre(MITEC),말레이시아,쿠알라룸푸르,3,"전력&에너지, 환경&폐기물, 기계&장비",0,0,0,0,0,0,쿠알라룸푸르무역관
2020,2020-06-23,2020-06-25,격년,2020 말레이시아 쿠알라룸푸르 친환경 에너지 전시회,Malaysia International Trade and Exhibition Centre(MITEC),말레이시아,쿠알라룸푸르,4,"전기전자&반도체, 전력&에너지, 환경&폐기물, 기계&장비",0,0,0,0,0,0,쿠알라룸푸르무역관
2020,2020-06-23,2020-06-25,격년,2020 독일 펀칭기술 전시회 [Stanztec],Congress Centrum Pforzheim,독일,,2,"기계&장비, 금속&광물",0,0,0,0,0,0,프랑크푸르트무역관
2020,2020-06-23,2020-06-24,매년,2020 중국 천진 스마트 대회 [WIC],톈진 메이쟝 회전 중심,중국,천진,6,"문화콘텐츠&미디어, 금융&비즈니스서비스, 정보통신기술(IT)&S/W, 전기전자&반도체, 기계&장비, 유리&광학",0,0,0,0,0,0,톈진무역관
2020,2020-06-22,2020-06-25,매년,2020 요르단 암만 태양광 전시회 [SONEX],Amman Int''l Motor Show,요르단,암만,3,"전력&에너지, 환경&폐기물, 기계&장비",0,0,0,0,0,0,암만무역관
2020,2020-06-22,2020-06-25,매년,2020 요르단 암만 기계 및 전기 전시회 [JIMEX],Halls of Amman Int''I Motors Show,요르단,암만,4,"건축&기자재, 전기전자&반도체, 전력&에너지, 기계&장비",0,0,0,0,0,0,암만무역관
2020,2020-06-22,2020-06-25,매년,2020 요르단 암만 전기 및 에너지 전시회 [SPARK Exhibition](취소),Amman Int''l Motors Show Center,요르단,암만,6,"문화콘텐츠&미디어, 정보통신기술(IT)&S/W, 전기전자&반도체, 전력&에너지, 환경&폐기물, 기계&장비",0,0,0,0,0,0,암만무역관
2020,2020-06-20,2020-06-21,매년,2020 말레이시아 쿠알라룸푸르 사립 및 국제학교 전시회 [PISF],The Mid Valley Exhibition Center,말레이시아,쿠알라룸푸르,2,"금융&비즈니스서비스, 유아·아동&교육&임산부",0,0,0,0,0,0,쿠알라룸푸르무역관
2020,2020-06-19,2020-06-21,매년,2020 독일 칼스루에 응용 미술 및 디자인 전시회 [LOFT / EUNIQUE],Messe Karlsruhe,독일,칼스루에,1,문구&선물,0,0,0,0,0,0,프랑크푸르트무역관
2020,2020-06-18,2020-06-22,격년,2020 인도 첸나이 기계 공구 전시회 [ACMEE],Chennai Trade Centre,인도,첸나이,1,기계&장비,0,0,0,0,0,0,첸나이무역관
2020,2020-06-18,2020-06-20,매년,2020 터키 이스탄불 미용 전시회 (취소),Istanbul Expo Center,튀르키예,이스탄불,2,"뷰티&미용용품, 기타",0,0,0,0,0,0,이스탄불무역관
2020,2020-06-18,2020-06-20,매년,2020 중국 베이징 광업 전시회 [CIME],New China International Exhibition Center,중국,베이징,1,금속&광물,0,0,0,0,0,0,베이징무역관
2020,2020-06-18,2020-06-20,매년,2020 러시아 모스크바 미용 전시회 [InterCharm],Crocus Expo Exhibition Center,러시아,모스크바,1,뷰티&미용용품,7,0,0,0,0,0,모스크바무역관
2020,2020-06-17,2020-06-19,매년,2020 독일 뮌헨 재생에너지 및 에너지 저장 전시회 (취소),Neue Messe Muenchen,독일,뮌헨,1,전력&에너지,0,0,0,0,0,0,뮌헨무역관
2020,2020-06-16,2020-06-21,격년,2020 이탈리아 밀라노 주방가구 전시회 [EUROCUCINA] (취소),"밀라노, Fiera Milano",이탈리아,밀라노,3,"건축&기자재, 생활용품&가구, 기계&장비",0,0,0,0,0,0,밀라노무역관
2020,2020-06-16,2020-06-21,격년,2020 이탈리아 밀라노 욕실용품 전시회 [Salone Internazionale del Bagno] (취소),"밀라노, Nuovo Polo Fiera Milano",이탈리아,밀라노,2,"건축&기자재, 생활용품&가구",0,0,0,0,0,0,밀라노무역관
2020,2020-06-16,2020-06-21,매년,2020 이탈리아 밀라노 가구 전시회 [SALONE Internazionale del MOBILE] (취소),"밀라노, Fiera Milano",이탈리아,밀라노,1,생활용품&가구,0,0,0,0,0,0,밀라노무역관
